date,symbol,open,high,low,close,volume
2024-03-23,ETH,3337.08,3435.43,3271.78,3330.49,846213410.27
2024-03-24,ETH,3330.49,3470.85,3300.55,3454.45,700715597.16
2024-03-25,ETH,3454.45,3659.32,3420.9,3590.96,1232616949.46
2024-03-26,ETH,3590.96,3680.41,3544.7,3587.6,1092361093.56
2024-03-27,ETH,3587.6,3665.39,3459.06,3499.77,1173800981.61
2024-03-28,ETH,3499.77,3611.7,3462.9,3561.1,991858231.33
2024-03-29,ETH,3561.1,3584.55,3474.1,3511.49,710475049.61
2024-03-30,ETH,3511.49,3567.15,3488.56,3507.56,538809534.91
2024-03-31,ETH,3507.56,3654.87,3506.31,3645.98,566598172.38
2024-04-01,ETH,3645.98,3646.35,3414.46,3505.52,934917050.13
2024-04-02,ETH,3505.52,3507.54,3213.09,3279.4,1350633378.51
2024-04-03,ETH,3279.4,3368.57,3203.99,3312.24,997504814.36
2024-04-04,ETH,3312.24,3444.82,3252.11,3329.17,1024032112.02
2024-04-05,ETH,3329.17,3348.68,3211.37,3319.12,991902873.76
2024-04-06,ETH,3319.12,3398.56,3308.84,3352.4,504501846.56
2024-04-07,ETH,3352.4,3459.61,3345.47,3453.85,522076832.37
2024-04-08,ETH,3453.85,3728.57,3407.31,3694.7,1257790924.33
2024-04-09,ETH,3694.7,3726.03,3452.88,3504.83,1184278583.93
2024-04-10,ETH,3504.83,3562.32,3413.05,3545.56,1006631402.92
2024-04-11,ETH,3545.56,3617.34,3473.65,3503.21,796534108.67
2024-04-12,ETH,3503.21,3552.91,3095.49,3239.12,1387659435.48
2024-04-13,ETH,3239.12,3301.9,2832.33,3011.51,1908312548.54
2024-04-14,ETH,3011.51,3175.48,2911.99,3158.26,1464413624.74
2024-04-15,ETH,3158.26,3280.66,3025.93,3103.0,1244925295.21
2024-04-16,ETH,3103.0,3128.0,2991.76,3085.42,1102919090.86
2024-04-17,ETH,3085.42,3123.61,2914.87,2985.12,978463368.36
2024-04-18,ETH,2985.12,3095.76,2953.19,3065.69,873530402.2
2024-04-19,ETH,3065.69,3128.53,2866.07,3057.95,1045944600.77
2024-04-20,ETH,3057.95,3172.03,3020.15,3157.04,516137769.98
2024-04-21,ETH,3157.04,3198.43,3117.72,3148.11,470671773.32
2024-04-22,ETH,3148.11,3237.49,3130.02,3201.55,669498961.12
2024-04-23,ETH,3201.55,3265.06,3153.66,3219.78,685076398.96
2024-04-24,ETH,3219.78,3293.6,3103.6,3139.1,864542926.86
2024-04-25,ETH,3139.1,3191.65,3072.07,3155.47,882134092.22
2024-04-26,ETH,3155.47,3166.44,3101.66,3130.07,689663958.95
2024-04-27,ETH,3130.07,3281.58,3068.25,3253.23,643382820.24
