date,symbol,open,high,low,close,volume
2021-01-10,BTC,40236.66,41427.88,35283.65,38202.08,3983391028.78
2021-01-11,BTC,38202.08,38266.42,30308.4,35496.03,8100819368.26
2021-01-12,BTC,35496.03,36620.28,32522.98,34058.4,3999535589.05
2021-01-13,BTC,34058.4,37809.67,32405.89,37380.85,3198683391.78
2021-01-14,BTC,37380.85,40093.43,36751.89,39155.58,2895085049.06
2021-01-15,BTC,39155.58,39695.43,34396.19,36790.17,3288447634.87
2021-01-16,BTC,36790.17,37942.44,35395.88,36025.26,1995053500.31
2021-01-17,BTC,36025.26,36860.67,33854.83,35839.51,1806688237.48
2021-01-18,BTC,35839.51,37429.24,34784.4,36623.04,1554686784.02
2021-01-19,BTC,36623.04,37867.53,35917.28,35932.79,1787957383.29
2021-01-20,BTC,35932.79,36409.96,33519.59,35501.38,2316775667.92
2021-01-21,BTC,35501.38,35619.6,30067.14,30840.3,4042427455.09
2021-01-22,BTC,30840.3,33857.39,28817.3,33008.02,3418228006.19
2021-01-23,BTC,33008.02,33484.73,31430.15,32107.29,1287618530.17
2021-01-24,BTC,32107.29,33090.99,30957.56,32283.66,1079875602.62
2021-01-25,BTC,32283.66,34881.18,31937.09,32275.27,1989618039.07
2021-01-26,BTC,32275.27,32943.69,30853.17,32516.52,1909630282.43
2021-01-27,BTC,32516.52,32580.05,29236.73,30423.05,3149650799.32
2021-01-28,BTC,30423.05,33880.92,29905.53,33443.87,2463162479.45
2021-01-29,BTC,33443.87,38631.5,31996.08,34252.08,6015929349.68
2021-01-30,BTC,34252.08,34906.15,32858.0,34317.82,1574213551.44
2021-01-31,BTC,34317.82,34381.7,32214.08,33143.22,1176981986.93
2021-02-01,BTC,33143.22,34714.34,32340.24,33535.94,1623291067.04
2021-02-02,BTC,33535.94,36004.47,33459.48,35524.43,1789698965.07
2021-02-03,BTC,35524.43,37704.8,35413.72,37677.34,2340630205.42
2021-02-04,BTC,37677.34,38741.89,36199.19,36983.42,2767003411.51
2021-02-05,BTC,36983.42,38343.92,36626.5,38310.24,1705038314.0
2021-02-06,BTC,38310.24,40989.11,38247.96,39267.01,2642530408.41
2021-02-07,BTC,39267.01,39721.59,37408.16,38868.82,2076904733.5
