date,symbol,open,high,low,close,volume
2024-04-23,BNB,604.83,620.98,597.4,606.17,49457394.54
2024-04-24,BNB,606.17,615.39,580.88,608.58,36799701.19
2024-04-25,BNB,608.58,619.8,604.84,613.03,29628984.15
2024-04-26,BNB,613.03,610.22,595.56,597.73,21887258.28
2024-04-27,BNB,597.53,624.29,591.44,595.67,20596738.79
2024-04-28,BNB,595.97,603.53,589.96,600.0,13136665.26
2024-04-29,BNB,600.0,609.3,592.25,592.7,19063627.5
2024-04-30,BNB,592.7,584.21,557.83,578.02,46255665.18
2024-05-01,BNB,578.02,566.34,548.68,560.98,33881785.79
2024-05-02,BNB,560.98,571.05,557.75,560.47,21399590.46
2024-05-03,BNB,560.47,602.62,585.13,587.46,23806984.46
2024-05-04,BNB,587.46,598.08,585.75,585.75,20280724.17
2024-05-05,BNB,585.75,595.87,586.46,592.15,11919856.27
2024-05-06,BNB,592.15,590.88,578.62,588.16,17554481.12
2024-05-07,BNB,588.16,583.41,573.5,576.62,18133578.59
2024-05-08,BNB,576.62,589.59,565.18,588.24,20765344.02
2024-05-09,BNB,588.24,618.85,594.94,596.71,39507467.15
2024-05-10,BNB,596.71,589.67,570.95,585.6,25450480.09
2024-05-11,BNB,585.6,593.15,581.1,592.05,15175915.18
2024-05-12,BNB,592.05,599.23,592.84,594.5,16723412.86
2024-05-13,BNB,594.5,610.13,591.44,591.69,20053240.98
2024-05-14,BNB,591.69,587.11,562.12,566.8,23621903.8
2024-05-15,BNB,566.8,610.85,581.24,581.37,36189459.81
2024-05-16,BNB,581.37,579.62,561.81,569.31,35968309.54
2024-05-17,BNB,569.31,587.5,580.2,581.2,20052524.86
2024-05-18,BNB,581.2,584.28,574.04,580.4,9713916.2
2024-05-19,BNB,580.4,576.2,568.38,574.48,7986763.87
2024-05-20,BNB,574.48,619.3,598.09,599.73,26919106.62
2024-05-21,BNB,599.73,624.05,583.57,618.43,53974370.46
2024-05-22,BNB,618.43,618.93,605.52,614.23,23312829.85
2024-05-23,BNB,614.25,622.07,583.5,598.63,29763240.41
2024-05-24,BNB,598.95,611.86,596.16,600.21,15312152.4
2024-05-25,BNB,600.21,622.98,590.06,602.33,16662295.05
2024-05-26,BNB,602.33,601.33,594.89,600.03,5843988.34
2024-05-27,BNB,600.03,612.2,600.82,603.39,11318572.99
2024-05-28,BNB,603.39,604.8,593.39,601.17,20574014.82
2024-05-29,BNB,601.17,597.85,589.95,594.95,23242853.81
2024-05-30,BNB,594.95,602.95,589.49,594.95,9155098.15
2024-05-31,BNB,594.95,597.08,583.79,593.24,13661755.15
2024-06-01,BNB,593.24,607.87,593.99,601.3,12335995.97
2024-06-02,BNB,601.3,605.65,595.22,602.67,11538394.3
2024-06-03,BNB,602.67,635.16,608.33,626.21,52803450.65
2024-06-04,BNB,626.21,687.71,639.24,685.8,66635031.88
2024-06-05,BNB,685.8,717.58,688.63,698.87,52850270.28
2024-06-06,BNB,698.87,721.17,691.02,710.55,34174980.46
2024-06-07,BNB,710.55,696.77,666.96,683.67,26647429.55
2024-06-08,BNB,683.67,693.73,678.83,682.57,13889615.98
2024-06-09,BNB,682.57,686.51,670.42,672.93,18045916.2
2024-06-10,BNB,672.93,672.88,613.39,624.92,51101576.47
2024-06-11,BNB,624.92,620.08,599.08,602.51,44534389.83
2024-06-12,BNB,602.51,624.6,603.17,619.27,18878477.76
2024-06-13,BNB,619.27,606.76,594.01,599.35,21729583.83
2024-06-14,BNB,599.35,603.89,589.83,602.97,27004610.03
2024-06-15,BNB,602.97,608.74,602.32,607.75,9485706.31
2024-06-16,BNB,607.75,612.08,606.35,610.35,10302690.79
2024-06-17,BNB,610.35,611.76,600.99,604.25,20246801.45
2024-06-18,BNB,604.25,596.0,578.6,588.51,59335930.23
2024-06-19,BNB,588.51,601.83,586.51,598.98,13511615.19
2024-06-20,BNB,598.98,598.81,583.63,587.46,17071536.7
2024-06-21,BNB,587.46,589.58,578.55,586.11,14742952.17
